,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
73,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[1, 4, -1]",1,0,"[[2, 0], [5, 0], [0, 0]]"
74,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
75,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,3,4,0,"[4, -1, 1]",1,0,"[[5, 0], [0, 0], [2, 0]]"
76,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
77,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
78,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,4,5,1,"[3, 4, -1, -2]",-4,0,"[[4, 0], [5, 0], [0, 0], 'NA']"
80,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
81,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[1, 4, -1]",1,0,"[[2, 0], [5, 0], [0, 0]]"
82,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
83,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
84,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[3, 1]",1,0,"[[4, 0], [2, 0]]"
85,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,1,4,0,[4],1,1,"[[4, 0]]"
86,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",7,1,4,0,[4],1,1,"[[4, 0]]"
87,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,4,5,1,"[2, 4, -1, -1]",-4,0,"[[3, 0], [5, 0], [0, 0], [0, 0]]"
88,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
89,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[3, -2, 4, -1]",-4,0,"[[4, 0], [0, 1], [5, 0], [0, 0]]"
90,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
91,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
92,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
93,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
94,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[3, 1]",1,0,"[[4, 0], [2, 0]]"
95,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",10,4,5,1,"[3, 4, -2, -1]",-4,0,"[[4, 0], [5, 0], 'NA', [0, 0]]"
