,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
3840,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",21,1,0,6,[-4],3,1,"[[0, 6]]"
3841,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,2,0,6,"[0, -4]",3,0,"['NA', [0, 3]]"
3842,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,1,0,6,[-4],3,1,"[[0, 6]]"
3843,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3844,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3845,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,1,0,6,[-4],3,1,"[[0, 6]]"
3846,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,1,0,6,[-4],3,1,"[[0, 6]]"
3847,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,3,2,8,"[-3, 3, -4]",-13,0,"[[0, 3], [4, 0], [0, 3]]"
3848,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3849,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,0,6,"[0, -4]",3,0,"['NA', [0, 3]]"
3850,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
