,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
128,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,2,4,"[-1, 4, -4]",-6,0,"[[0, 0], [5, 0], [0, 3]]"
129,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,4,3,5,"[-6, -1, 8, -2]",-13,0,"[[0, 4], [0, 0], 'NA', [0, 1]]"
130,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,3,2,4,"[-1, 4, -4]",-6,0,"[[0, 0], [5, 0], [0, 3]]"
131,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,0,2,"[-1, -1, 1]",2,0,"[[0, 0], [0, 0], [2, 0]]"
132,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,2,0,2,"[-1, 0]",2,0,"[[0, 0], 'NA']"
133,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,2,0,2,"[-1, 0]",2,0,"[[0, 0], 'NA']"
134,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,2,0,2,"[-1, 0]",2,0,"[[0, 0], 'NA']"
135,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,5,2,4,"[-1, -1, 4, -1, -2]",-6,0,"[[0, 0], [0, 0], [5, 0], [0, 0], [0, 1]]"
136,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,3,2,4,"[-1, 4, -4]",-6,0,"[[0, 0], [5, 0], [0, 3]]"
137,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
