,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2,local-sections-A
1631,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,5,1,5,"[-1, -1, -4, 4, -2]",-4,0,False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, -2, 0]","[[2, 1, 0, 2, 0], [1, 0, 0, 2, 0], [0, 0, -1, 0, 0], [2, 2, 0, -4, 2], [0, 0, 0, 2, -1]]","[[0, 0, 0, 1, 1, 2], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",124,0,36,"[[0, 0], [0, 0], [0, 3], 'NA', [0, 1]]"
1632,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1633,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,3,1,5,"[2, -4, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",17,12,74,"[[2, 0], [0, 3], [0, 1]]"
1634,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,3,0,4,"[1, -1, -4]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 3, 0], [3, 0, 0], [0, 0, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1]]",5,9,84,"[[2, 0], [0, 0], [0, 3]]"
1635,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,3,1,5,"[-4, 2, -2]",-4,0,False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",32,12,68,"[[0, 3], [3, 0], 'NA']"
1636,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1637,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,3,1,5,"[0, 0, -4]",-4,0,False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 2, 0], [2, 0, 0], [0, 0, -1]]","[[0, 1, 0, 2, 1, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1]]",4,4,75,"['NA', [1, 0], [0, 3]]"
1638,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1639,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,4,1,5,"[0, -4, 2, -2]",-4,0,False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 0, 1, 1], [0, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 3], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",62,-4,76,"['NA', [0, 3], [3, 0], [0, 1]]"
1640,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1641,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,3,1,5,"[2, -4, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",17,12,74,"[[2, 0], [0, 3], [0, 1]]"
1642,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1643,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,4,1,5,"[-1, -1, -4, 2]",-4,0,False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 2, 0, 1], [2, 0, 0, 1], [0, 0, -1, 0], [1, 1, 0, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0]]",43,-4,78,"[[0, 0], [0, 0], [0, 3], [3, 0]]"
1644,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1645,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,1,5,"[-4, 0]",-4,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,73,"[[0, 3], 'NA']"
1646,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,4,0,4,"[1, 0, -1, -4]",1,0,False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 2, 0], [1, 0, 1, 0], [2, 1, 0, 0], [0, 0, 0, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1]]",36,-1,72,"[[2, 0], [1, 0], [0, 0], [0, 3]]"
1647,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,4,1,5,"[0, -4, 2, -2]",-4,0,False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 0, 1, 1], [0, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 1, 3], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",62,-4,76,"['NA', [0, 3], [3, 0], [0, 1]]"
1648,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,3,0,4,"[1, -1, -4]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[3, 3, 0], [3, 2, 0], [0, 0, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 0, 1]]",6,3,87,"[[2, 0], [0, 0], [0, 3]]"
1649,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,3,1,5,"[2, -4, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",17,12,74,"[[2, 0], [0, 3], [0, 1]]"
1650,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1651,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,3,1,5,"[-4, 2, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",18,12,74,"[[0, 3], [3, 0], [0, 2]]"
1652,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1653,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,2,1,5,"[-4, 0]",-4,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,73,"[[0, 3], 'NA']"
1654,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1655,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,5,1,5,"[1, -1, -4, 2, -2]",-4,0,False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[3, 2, 0, 0, 1], [2, 0, 0, 1, 0], [0, 0, -1, 0, 0], [0, 1, 0, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",112,0,70,"[[2, 0], [0, 0], [0, 3], [3, 0], [0, 1]]"
1656,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1657,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,1,5,"[2, -4, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",17,12,74,"[[2, 0], [0, 3], [0, 1]]"
1658,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,0,4,"[1, -1, -4]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 3, 0], [3, 0, 0], [0, 0, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1]]",5,9,84,"[[2, 0], [0, 0], [0, 3]]"
1659,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,1,5,"[-4, 2, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",18,12,74,"[[0, 3], [3, 0], [0, 2]]"
1660,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1661,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,2,1,5,"[-4, 0]",-4,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,73,"[[0, 3], 'NA']"
1662,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1663,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,5,1,5,"[1, -4, 1, 4, -6]",-4,0,False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, -2, -5]","[[1, 0, 0, 0, 3], [0, -1, 0, 0, 0], [0, 0, -1, 0, 3], [0, 0, 0, -4, 6], [3, 0, 3, 6, -9]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]]",156,0,15,"[[2, 0], [0, 3], [2, 0], 'NA', 'NA']"
1664,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,4,0,4,"[-1, 0, -4, 1]",1,0,False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 0, 2], [1, 0, 0, 1], [0, 0, -1, 0], [2, 1, 0, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0]]",39,-1,72,"[[0, 0], [1, 0], [0, 3], [2, 0]]"
1665,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,4,1,5,"[1, -4, 1, -2]",-4,0,False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 0, 2, 1], [0, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",61,-9,71,"[[2, 0], [0, 3], [2, 0], [0, 1]]"
1666,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,3,0,4,"[-4, 1, -1]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",16,15,67,"[[0, 3], [2, 0], [0, 0]]"
1667,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,1,5,"[-4, 2, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",18,12,74,"[[0, 3], [3, 0], [0, 2]]"
1668,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1669,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,1,5,"[-4, 0]",-4,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,73,"[[0, 3], 'NA']"
1670,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1671,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,5,1,5,"[-1, -4, 1, 2, -2]",-4,0,False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[4, 0, 2, 1, 0], [0, -1, 0, 0, 0], [2, 0, -1, 0, 1], [1, 0, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",123,0,70,"[[0, 0], [0, 3], [2, 0], [3, 0], [0, 1]]"
1672,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,0,4,"[-4, 1, -1]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",16,15,67,"[[0, 3], [2, 0], [0, 0]]"
1673,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,4,1,5,"[1, -4, 1, -2]",-4,0,False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 0, 2, 1], [0, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",61,-9,71,"[[2, 0], [0, 3], [2, 0], [0, 1]]"
1674,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,0,4,"[-4, 1, -1]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",16,15,67,"[[0, 3], [2, 0], [0, 0]]"
1675,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,3,1,5,"[-4, 2, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",18,12,74,"[[0, 3], [3, 0], [0, 2]]"
1676,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,3,0,4,"[1, -1, -4]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[1, 3, 0], [3, 4, 0], [0, 0, -1]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 0, 1]]",7,5,88,"[[2, 0], [0, 0], [0, 3]]"
1677,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,1,5,"[-4, 0]",-4,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,73,"[[0, 3], 'NA']"
1678,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,2,0,4,"[-4, 0]",1,0,True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,73,"[[0, 3], 'NA']"
1679,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,5,1,5,"[1, -4, 1, 2, -4]",-4,0,False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, -2]","[[3, 0, 1, 0, 2], [0, -1, 0, 0, 0], [1, 0, -1, 0, 2], [0, 0, 0, -1, 2], [2, 0, 2, 2, -4]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",144,0,36,"[[2, 0], [0, 3], [2, 0], [3, 0], 'NA']"
1680,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,0,4,"[-4, 1, -1]",1,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",16,15,67,"[[0, 3], [2, 0], [0, 0]]"
1681,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",7,4,1,5,"[1, -4, 1, -2]",-4,0,False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 0, 2, 1], [0, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",61,-9,71,"[[2, 0], [0, 3], [2, 0], [0, 1]]"
1682,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",6,4,0,4,"[-1, 0, -4, 1]",1,0,False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 0, 2], [1, 0, 0, 1], [0, 0, -1, 0], [2, 1, 0, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0]]",39,-1,72,"[[0, 0], [1, 0], [0, 3], [2, 0]]"
1683,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[1, -2, -1, 4]",5,3,1,5,"[-4, 2, -2]",-4,0,False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",18,12,74,"[[0, 3], [3, 0], [0, 2]]"
